0.70991	-0.93464	1.2419
0.719892	-1.67513	1.24173
0.729877	6.10615	1.25496
0.73999	-0.947181	1.25546
0.749868	6.08186	1.26908
0.759936	-8.27205	1.26964
0.769874	-1.08253	1.25898
0.779945	-0.12157	1.25856
0.789948	-12.4586	1.22455
0.799958	7.66642	1.22401
0.809859	-2.57463	1.23546
0.819878	12.1421	1.23597
0.829924	-7.56631	1.24593
0.839953	-1.2346	1.24616
0.850013	2.12149	1.24306
0.859889	-5.24657	1.24306
0.86993	3.71239	1.23872
0.879952	-3.92455	1.23863
0.889866	10.7331	1.25521
0.900012	-6.62342	1.25591
0.90985	5.05914	1.24956
0.919854	-15.4728	1.24926
0.929941	4.40726	1.23795
0.939963	5.23004	1.23774
0.949854	-3.15672	1.2441
0.959969	7.32585	1.24439
0.969868	-9.23119	1.24013
0.979868	11.5161	1.23996
0.989859	-10.6643	1.24378
0.999866	4.7793	1.24394
1.00984	4.34798	1.24774
1.01995	-7.17326	1.24793
1.02987	11.0999	1.2603
1.03994	1.76689	1.26078
1.04993	8.60632	1.29501
1.05993	0.231002	1.29577
1.06985	14.1221	1.32663
1.07991	10.7215	1.32811
1.08987	-17.0083	1.33408
1.09991	2.63634	1.33432
1.1099	-6.88407	1.30213
1.11997	-2.59964	1.30109
1.12994	3.35522	1.30109
1.13989	-9.58973	1.29356
1.14982	-0.833547	1.27007
1.15995	-14.5474	1.26875
1.1699	-15.8957	1.21033
1.17989	0.454547	1.2085
1.18994	-6.65733	1.18983
1.19983	7.96613	1.18945
1.20987	3.41578	1.20094
1.21991	-1.56081	1.20142
1.22989	8.89453	1.21598
1.23989	6.2271	1.21648
1.24988	3.69997	1.24812
1.25987	8.3368	1.24926
1.26991	-2.15367	1.24926
1.27988	-2.07984	1.27983
1.28991	1.74751	1.28371
1.30002	-3.01965	1.28381
1.30985	7.43633	1.28804
1.31992	10.075	1.28824
1.32983	9.46329	1.3488
1.33985	7.50442	1.35204
1.34995	-3.79807	1.3717
1.35983	7.214	1.37197
1.37	-7.0909	1.37197
1.37987	5.17782	1.37197
1.39003	2.89829	1.36621
1.3999	-3.13135	1.36621
1.40992	-2.11112	1.34674
1.41995	-2.2513	1.34628
1.42986	2.50448	1.32042
1.43987	-0.386628	1.31925
1.44987	10.1295	1.33287
1.45991	-6.9838	1.33343
1.46983	-11.6847	1.30192
1.4799	5.00875	1.30021
1.48989	-14.7059	1.27447
1.49984	6.987	1.27363
1.50987	1.53906	1.26511
1.51984	0.415303	1.26476
1.52983	7.271	1.26224
1.53988	-14.6657	1.26211
1.54987	9.11944	1.23657
1.55986	-20.1297	1.23553
1.56986	1.46791	1.2351
1.57994	-0.042264	1.23508
1.58987	-11.7101	1.23508
1.59986	12.8936	1.2023
1.60994	-6.56424	1.17096
1.61989	3.53744	1.17041
1.6299	-11.6557	1.16138
1.63989	8.2933	1.1611
1.64989	-5.40913	1.15298
1.65986	-10.4024	1.15269
1.66989	4.66212	1.13554
1.67985	-8.24704	1.13497
1.68984	15.0711	1.12527
1.69994	-13.2467	1.12478
1.70993	9.51068	1.14126
1.71986	-5.20381	1.14161
1.72987	-10.5738	1.12078
1.73991	-2.0726	1.1199
1.74988	-3.71114	1.10454
1.75987	4.61749	1.10396
1.76986	-18.1741	1.10396
1.77981	7.18713	1.10041
1.78985	-9.22487	1.06823
1.79991	-6.68174	1.06674
1.80988	0.087533	1.02577
1.81986	-10.1149	1.02422
1.82987	10.1138	1.0106
1.83993	-7.5272	1.01004
1.84985	9.45674	0.994377
1.85988	-6.81004	0.993649
1.86992	-0.377575	0.993217
1.87982	9.15287	0.993206
1.88993	-14.7629	0.992772
1.89997	10.7938	0.992763
1.90981	-3.35038	1.01324
1.91987	12.8357	1.01447
1.93001	4.202	1.05611
1.93984	10.4089	1.05611
1.94984	3.98568	1.05611
1.95994	-2.10752	1.08092
1.9698	17.1372	1.10551
1.97985	-9.00109	1.10706
1.98985	19.8287	1.14001
1.99989	-11.5262	1.14161
2.00981	2.52647	1.16957
2.01985	2.088	1.17129
2.02993	-3.10911	1.15959
2.03983	6.97431	1.15933
2.04984	-12.5181	1.16018
2.05992	16.7016	1.16022
2.06987	-2.07875	1.17298
2.07992	1.20809	1.17351
2.08991	-5.74552	1.17351
2.09985	-1.36478	1.18591
2.10988	3.31053	1.1748
2.11987	-15.1118	1.17439
2.12993	9.61648	1.18783
2.13988	-6.04173	1.18813
2.14982	0.392904	1.19106
2.15987	-5.03289	1.19123
2.16981	2.63654	1.18077
2.17986	-5.12716	1.18015
2.18991	-11.755	1.15258
2.1998	9.06172	1.1518
2.20995	-9.70283	1.12126
2.21993	0.124721	1.12079
2.22987	-10.4098	1.08669
2.23985	-0.794574	1.08535
2.24997	-0.160953	1.0419
2.25986	-0.93797	1.04149
2.26991	4.35038	1.0346
2.27979	-7.13771	1.03441
2.28988	5.84587	1.04296
2.29993	-0.223638	1.04327
2.30992	-3.89809	1.04543
2.31989	3.7364	1.04548
2.32987	8.15277	1.07399
2.33992	2.22869	1.07516
2.34993	-6.85061	1.10896
2.35986	14.8112	1.10972
2.36982	5.08685	1.13859
2.37982	-2.47287	1.14028
2.3899	6.16102	1.15746
2.39986	13.3549	1.158
2.40989	16.3755	1.19695
2.41987	7.86723	1.19832
2.42985	10.9882	1.26014
2.4399	1.42591	1.26299
2.44995	3.90087	1.28569
2.45989	3.91878	1.28603
2.46983	-10.4436	1.27551
2.47999	3.31147	1.27495
2.48986	-3.41883	1.26646
2.49986	-14.7396	1.26609
2.50986	6.96874	1.25337
2.5198	6.89375	1.2528
2.52985	-0.340213	1.26042
2.5399	-1.9101	1.26078
2.54986	7.77306	1.25653
2.55987	-11.0588	1.25635
2.56986	-13.2939	1.24275
2.57994	4.30386	1.24217
2.58983	-7.70202	1.20476
2.59984	-3.77781	1.20275
2.6099	-0.168806	1.17177
2.61983	3.2085	1.17085
2.62988	-0.393431	1.17085
2.63987	-2.16009	1.16288
2.64982	5.81368	1.14068
2.65987	-1.6759	1.1394
2.66988	-0.947438	1.12489
2.67983	-2.08041	1.12433
2.68983	-0.252068	1.11971
2.69987	1.41812	1.11946
2.70985	-2.2965	1.10213
2.71985	-2.66867	1.1013
2.72985	6.87514	1.08522
2.73983	-1.49282	1.08446
2.74983	-6.79479	1.07311
2.75984	5.33284	1.0725
2.76983	-3.70304	1.06619
2.77986	-8.65289	1.06586
2.78982	-2.506	1.0466
2.79986	-6.77086	1.04548
2.80986	-3.17332	1.03954
2.81986	-4.95045	1.03928
2.82986	-0.662067	1.03461
2.83985	-2.86799	1.03441
2.84981	-7.08648	1.00895
2.85985	0.004651	1.00738
2.86987	-7.22586	0.987379
2.87978	2.21984	0.986561
2.8898	3.31651	0.988644
2.89985	0.557416	0.988776
2.90984	-0.203104	0.996791
2.91979	8.52918	0.997193
2.92979	-1.85449	1.02458
2.93987	3.2923	1.02643
2.94981	16.4771	1.05068
2.95989	-4.03601	1.05213
2.96982	9.88331	1.071
2.97982	4.04702	1.07206
2.98984	-0.305463	1.07206
2.99984	-3.7276	1.08756
3.00982	0.791744	1.08673
3.01986	-9.48157	1.08668
3.02977	-7.21076	1.07431
3.03987	4.4628	1.07339
3.04986	-0.185306	1.06362
3.05978	-13.0686	1.0632
3.06986	5.27442	1.04195
3.07986	-4.82144	1.04105
3.08986	-5.98496	1.03681
3.09984	4.70044	1.03662
3.10985	1.92547	1.029
3.11982	-13.2306	1.02865
3.12981	12.3797	1.02865
3.13986	12.6266	1.03972
3.14982	-16.1997	1.06281
3.15983	8.61739	1.06409
3.16987	1.46897	1.06281
3.17985	-6.22917	1.06276
3.18986	2.43244	1.0653
3.19979	8.65659	1.06542
3.20978	3.03685	1.0894
3.21981	5.35724	1.09111
3.22983	6.77996	1.11464
3.23978	3.57182	1.11592
3.24982	8.16016	1.11675
3.25984	-8.90854	1.1168
3.26982	6.22567	1.1235
3.27982	4.12824	1.12389
3.28976	8.38621	1.16296
3.29986	13.2789	1.16598
3.30982	3.5124	1.16598
3.31983	10.0936	1.21161
3.32977	-2.16458	1.23473
3.33979	12.893	1.23641
3.34984	5.47731	1.27898
3.35984	-4.36266	1.28116
3.36981	4.24567	1.30118
3.37984	1.98458	1.30242
3.38985	-10.6465	1.29142
3.39989	0.092835	1.2909
3.40979	11.6492	1.3067
3.41978	-1.12884	1.30774
3.42981	-0.068552	1.31777
3.43981	2.05302	1.31837
3.44978	-5.12864	1.30968
3.45982	-7.47363	1.30906
3.46984	10.3155	1.29726
3.47979	-2.19076	1.29666
3.48982	-12.1456	1.30254
3.49982	11.5212	1.30286
3.50982	0.807905	1.30202
3.51982	3.44566	1.30198
3.52983	7.34097	1.31965
3.53983	8.95124	1.32058
3.54981	-1.02406	1.34731
3.55981	-6.07128	1.34894
3.56981	4.43208	1.33848
3.57981	5.47935	1.33786
3.58976	0.379498	1.32471
3.5998	1.26156	1.32368
3.60979	-5.91971	1.3212
3.61983	3.11114	1.32103
3.62983	-4.77936	1.31767
3.63987	7.9403	1.31748
3.64981	1.48486	1.325
3.65981	3.77215	1.32546
3.6698	-5.80343	1.32546
3.67978	-2.56226	1.33919
3.6898	3.39857	1.33794
3.69989	0.908147	1.33786
3.70977	6.61261	1.349
3.71981	4.72556	1.34982
3.72981	-3.59666	1.36902
3.73983	-5.48493	1.3702
3.74979	-1.62827	1.35107
3.75984	-5.36922	1.34982
3.76979	-0.102828	1.33364
3.77981	-0.147592	1.33254
3.7898	5.88354	1.33546
3.7998	-12.9629	1.33565
3.8098	11.9627	1.33565
3.81981	-4.52636	1.32944
3.8298	-4.42419	1.32653
3.83979	9.6161	1.32634
3.84979	-15.5155	1.32094
3.85979	7.38661	1.32058
3.86984	-13.1936	1.28518
3.87982	0.25552	1.28337
3.88982	2.34091	1.28127
3.89983	-0.845762	1.28116
3.90983	10.1284	1.28788
3.91983	-15.7577	1.28824
3.92978	12.5623	1.29735
3.93983	-4.82187	1.29799
3.94986	0.683122	1.31582
3.95982	1.52143	1.3166
3.9698	-5.60689	1.32368
3.97982	5.13671	1.32413
3.98983	-4.12051	1.32413
3.99982	25.9573	1.33609
4.00979	-11.3776	1.36015
4.01983	8.0949	1.36178
4.02976	12.0816	1.36178
4.03978	-13.2427	1.40431
4.04983	13.2743	1.39927
4.05982	-13.9825	1.39899
4.06982	19.0353	1.40025
4.07981	-9.38342	1.40032
4.08982	7.73385	1.40828
4.09982	4.32414	1.40874
4.10982	-5.11956	1.40036
4.1198	14.6913	1.39988
4.12978	-11.5859	1.41809
4.13979	12.1149	1.41937
4.14986	-11.1515	1.40158
4.15981	6.28413	1.40077
4.16981	3.60094	1.39576
4.17976	-13.6594	1.39545
4.1898	8.09659	1.3917
4.19979	-21.6574	1.39146
4.20977	5.5435	1.39146
4.2198	-20.8623	1.364
4.22976	-0.455341	1.32656
4.2398	4.77011	1.32368
4.24978	-19.4203	1.29801
4.25981	5.04077	1.29622
4.26979	-13.9727	1.27629
4.27977	7.24255	1.27495
4.28979	-13.6444	1.25461
4.2999	-3.85828	1.25325
4.3098	3.00112	1.23991
4.31979	-15.3594	1.23907
4.32979	7.97469	1.22414
4.33977	-17.1163	1.22312
4.34984	12.6224	1.22312
4.35978	-5.70526	1.20142
4.36983	7.42308	1.20519
4.37978	14.2054	1.2054
4.3898	-11.8869	1.22415
4.39979	13.6951	1.22534
4.40978	-11.4067	1.22244
4.41982	7.19302	1.22224
4.42983	-12.5588	1.24535
4.43978	-1.9998	1.2466
4.44979	1.39537	1.23665
4.45979	-14.2324	1.23597
4.46979	11.3717	1.23929
4.47974	1.32227	1.23951
4.48981	16.9456	1.26334
4.49989	12.0422	1.26476
4.50979	-2.96779	1.30377
4.51978	7.41655	1.30641
4.52977	-23.3503	1.30641
4.53977	6.41796	1.28071
4.54981	-13.5705	1.23972
4.5598	-5.18791	1.2373
4.5698	-3.95326	1.20194
4.5798	-3.82144	1.19964
4.58975	5.32319	1.17173
4.59979	-23.5184	1.16952
4.60976	15.1534	1.12883
4.61976	-9.78037	1.12566
4.62979	-8.66646	1.1049
4.63979	11.3848	1.10351
4.64979	-5.62879	1.08108
4.65984	7.81715	1.07959
4.66982	-10.5474	1.07959
4.67977	16.4756	1.08136
4.68982	4.02884	1.09646
4.69979	-2.47956	1.09731
4.70976	12.3437	1.11663
4.7198	-2.75269	1.11813
4.72979	-0.274257	1.12021
4.7398	-10.6416	1.12035
4.74979	10.474	1.11702
4.75975	-7.93558	1.1168
4.76975	3.3349	1.13728
4.77983	14.7707	1.13895
4.78978	-10.4598	1.15386
4.7998	2.46245	1.1549
4.80972	-3.20422	1.15206
4.8198	3.93377	1.1518
4.82975	-4.35909	1.15221
4.83976	1.21952	1.15224
4.84978	6.95692	1.14852
4.85979	-15.7733	1.14826
4.86982	6.0396	1.13025
4.87972	-5.59854	1.12921
4.88989	2.31246	1.11723
4.8998	1.22236	1.1168
4.90976	7.87919	1.1308
4.91976	9.77679	1.13186
4.92974	-5.12978	1.15844
4.93979	13.5269	1.16066
4.94981	-0.313919	1.18027
4.95976	11.0866	1.18148
4.96975	1.79234	1.202
4.9798	0.968062	1.20363
4.98976	8.82348	1.20363
4.99997	-8.29168	1.21293
5.00977	11.4124	1.21871
5.01976	-3.47501	1.21914
5.02975	3.92036	1.21013
5.03978	-1.1311	1.20939
5.04977	-5.09722	1.19288
5.05975	2.43181	1.19167
5.06978	-21.1714	1.1722
5.07978	-5.53123	1.17085
5.08977	-6.21385	1.12794
5.09978	-5.88407	1.12478
5.10979	3.09439	1.11606
5.11978	-4.5519	1.11547
5.1297	8.28733	1.1195
5.13978	-7.42896	1.1199
5.14978	6.01658	1.13149
5.15978	-0.244193	1.13231
5.16975	-7.14619	1.13231
5.17975	5.61053	1.14471
5.18974	-7.76	1.14145
5.19982	2.90181	1.14117
5.20979	-9.3788	1.14117
5.21974	3.1988	1.13807
5.22975	-9.69721	1.12905
5.23976	2.28797	1.12832
5.24978	9.43997	1.13991
5.25977	-10.4526	1.14073
5.26977	-0.0169	1.1461
5.27976	-5.86118	1.14648
5.2898	-3.17329	1.11904
5.29989	-9.69908	1.11725
5.3098	-3.4014	1.10226
5.31976	6.41876	1.1013
5.32974	-4.53816	1.10334
5.33974	2.29349	1.10351
5.3498	-9.25353	1.10351
5.35974	6.33021	1.09687
5.36975	-8.9418	1.10096
5.37976	-10.2453	1.1013
5.38981	10.6603	1.10338
5.39978	-7.4434	1.10351
5.40972	6.76561	1.1096
5.41979	1.53155	1.11016
5.42978	10.1448	1.12837
5.43974	2.69965	1.12965
5.44975	-1.30192	1.15836
5.45974	18.0301	1.16066
5.46973	-1.48228	1.20099
5.47975	11.6095	1.20452
5.48971	3.92463	1.20452
5.49979	4.1165	1.24793
5.50973	-6.14913	1.26217
5.51981	-0.645907	1.26344
5.52973	5.55977	1.27607
5.53974	-7.69791	1.27717
5.5498	-4.10935	1.27925
5.55976	-5.47587	1.27938
5.56977	2.76321	1.26866
5.57977	2.55757	1.26787
5.58976	5.49615	1.27362
5.59976	-1.58323	1.27407
5.60972	4.18254	1.27569
5.61976	-3.19174	1.27584
5.6297	-4.91916	1.26174
5.63973	-3.45189	1.26034
5.64976	-5.98981	1.25211
5.65973	7.15574	1.25147
5.66974	9.35064	1.25147
5.67974	6.27514	1.26609
5.68971	5.91476	1.27622
5.69981	-1.37822	1.27717
5.70976	1.96482	1.28539
5.71972	-7.46021	1.28603
5.72971	-7.51861	1.2755
5.73973	-2.93526	1.27451
5.74982	-10.5821	1.24388
5.75973	3.63536	1.24217
5.7697	-6.00554	1.22163
5.77984	3.68002	1.21958
5.78974	-0.937627	1.2253
5.79979	-5.40902	1.22578
5.80975	-1.43441	1.22578
5.81974	-8.59159	1.22578
5.82974	-3.66815	1.20417
5.83973	-0.611093	1.2023
5.84983	-2.4053	1.19136
5.85974	8.10957	1.19078
5.86978	3.58135	1.19078
5.87972	-3.40475	1.19078
5.88974	2.46682	1.18874
5.89981	-6.79137	1.18857
5.90973	-1.4891	1.15846
5.91972	-5.49751	1.15579
5.92972	-0.233108	1.14035
5.93974	1.00159	1.13895
5.94978	3.37164	1.14268
5.95972	3.69153	1.14294
5.96972	6.7541	1.1616
5.97977	6.41432	1.16332
5.98974	-0.836518	1.16332
5.99979	1.56295	1.1806
6.00974	-9.0421	1.17364
6.01972	-7.04667	1.17306
6.02973	-2.54961	1.14739
6.03975	-7.99267	1.14515
6.04993	-5.86237	1.11522
6.05975	-5.44139	1.11459
6.06978	3.21272	1.11169
6.07975	-3.70585	1.11149
6.08976	-15.9672	1.0934
6.09978	3.24866	1.092
6.10974	-1.72118	1.09322
6.11975	5.25152	1.09332
6.12978	6.77308	1.13018
6.13972	6.52345	1.13275
6.14976	-7.85103	1.14138
6.15976	-0.762831	1.14205
6.16976	7.32656	1.14493
6.1797	-0.073413	1.14515
6.1897	2.30164	1.15964
6.19988	7.99486	1.1611
6.20969	2.06386	1.18196
6.21974	3.55414	1.18414
6.22972	-6.71192	1.18373
6.23971	0.709	1.1837
6.24988	-1.8783	1.16488
6.25974	-1.52682	1.1642
6.26969	2.39259	1.15577
6.27968	-7.48614	1.1549
6.28972	-2.04738	1.14436
6.2999	-10.5641	1.14338
6.30971	-5.95371	1.1183
6.31976	-0.951634	1.11592
6.32971	-2.21728	1.10985
6.3397	-5.73509	1.10927
6.34982	0.134129	1.10927
6.35974	1.08192	1.12079
6.36968	-8.10978	1.126
6.37968	-0.896276	1.12655
6.38976	5.61892	1.14258
6.3998	5.4734	1.14383
6.40969	5.60929	1.16273
6.41971	-1.13316	1.16465
6.4297	0.725903	1.17915
6.43969	-8.73232	1.1806
6.44981	-1.01424	1.1806
6.45972	-5.8379	1.16066
6.46971	-6.33158	1.14004
6.47973	-7.89555	1.13807
6.48972	-4.30353	1.13807
6.4998	-3.44039	1.13142
6.50971	-5.17727	1.11647
6.51976	-1.36721	1.11503
6.52972	-0.946343	1.13004
6.5397	6.99528	1.13142
6.54995	1.54047	1.15501
6.55971	0.515859	1.15534
6.56973	-0.533981	1.18056
6.57972	-4.97983	1.18281
6.58972	0.802353	1.19537
6.59979	2.11067	1.19654
6.60971	7.6638	1.22079
6.61969	2.47366	1.22312
6.62969	4.24014	1.22312
6.63968	9.18775	1.28337
6.64975	13.5899	1.31206
6.65975	2.38465	1.31438
6.66967	17.4563	1.36779
6.67971	6.00069	1.37374
6.68969	-1.35023	1.37816
6.69982	-7.15074	1.37862
6.70973	4.42468	1.36722
6.71967	-6.80481	1.36621
6.7297	-8.86155	1.34966
6.73974	-1.30708	1.34805
6.74976	-7.39357	1.31684
6.75969	-2.51358	1.31438
6.76968	0.098633	1.31438
6.77972	2.90258	1.29843
6.78966	6.28723	1.32073
6.79983	10.016	1.32324
6.80973	9.17486	1.35212
6.8197	-6.18872	1.35469
6.82969	3.52414	1.37517
6.83973	11.1369	1.37729
6.8498	-11.6556	1.40479
6.85966	-2.67768	1.40653
6.8697	-5.51356	1.40128
6.87965	0.097161	1.40077
6.88968	-9.3328	1.37795
6.89984	4.30804	1.37552
6.9097	8.31038	1.36223
6.91968	-16.5458	1.3609
6.92968	12.6532	1.3665
6.93971	-10.2495	1.3671
6.94982	9.9751	1.3671
6.95972	1.91859	1.36355
6.96974	-2.73732	1.37254
6.97968	-0.958732	1.3733
6.98968	-15.9492	1.35847
6.99981	9.25388	1.35691
7.00967	-16.8628	1.32503
7.01971	14.2888	1.32147
7.02968	3.43852	1.32227
7.03967	0.293404	1.32235
7.04977	4.51365	1.32771
7.05971	-17.7197	1.32811
7.06971	10.7094	1.28651
7.07965	-24.8681	1.28249
7.08968	6.18562	1.25081
7.09984	1.83445	1.24749
7.1097	-5.45022	1.23256
7.11965	6.95559	1.2311
7.12971	-5.51219	1.2311
7.13971	-0.478836	1.20983
7.14979	-13.704	1.19656
7.15972	4.56025	1.19566
7.16963	-7.35192	1.1791
7.17967	-8.44749	1.17705
7.18967	3.35753	1.1603
7.19976	-12.7881	1.15844
7.20968	15.1903	1.14882
7.2197	-3.38303	1.14781
7.22976	10.1842	1.14781
7.2397	-0	1.16598
7.24977	-8.10246	1.15445
7.25972	4.60583	1.15357
7.26967	-4.12627	1.15357
7.27967	4.73649	1.11592
7.28968	-4.83684	1.11472
7.29976	12.6535	1.11459
7.30963	-3.79738	1.11144
7.31967	-3.31247	1.11104
7.32966	5.317	1.09675
7.33965	-6.62989	1.0951
7.3498	-0.89964	1.07929
7.35973	-6.3401	1.07826
7.36964	11.582	1.06958
7.37961	-12.2217	1.06852
7.38973	-15.8764	1.03228
7.39981	-1.71197	1.02909
7.40964	-6.58728	1.02909
7.41969	-4.16708	0.982574
7.42968	-6.05132	0.974958
7.43965	12.707	0.974157
7.44978	-1.78286	0.974157
7.45965	2.5239	0.988776
7.46964	0.093616	1.00852
7.47965	-4.66087	1.01093
7.48966	4.08887	1.01093
7.4998	4.57762	1.02865
7.50967	9.0752	1.05896
7.51967	-6.19423	1.06231
7.52967	-2.55423	1.06032
7.53961	2.15803	1.0601
7.54977	-5.45665	1.03949
7.55968	4.38026	1.03795
7.56962	7.51042	1.05012
7.57965	7.09555	1.05168
7.58967	6.85764	1.05168
7.59977	2.34845	1.06763
7.60969	-8.26409	1.08533
7.61966	-2.62867	1.08712
7.62963	3.86588	1.08712
7.63968	-9.95392	1.07428
7.64976	4.30103	1.06811
7.65964	3.6637	1.06763
7.66963	3.06289	1.07826
7.67968	0.526606	1.07959
7.68963	-0.178368	1.07841
7.69982	1.14894	1.07826
7.70963	6.6292	1.08418
7.71968	8.53317	1.08491
7.72966	6.62984	1.12067
7.73966	2.02476	1.12478
7.7498	-1.13101	1.13643
7.75965	-5.18963	1.13718
7.76965	-11.0727	1.12134
7.77966	-0.076791	1.11946
7.78965	-11.4921	1.08619
7.79981	-2.72174	1.08225
7.80968	-0.959305	1.08225
7.81969	-6.79243	1.05345
7.82961	-4.13475	1.03624
7.83967	-10.4222	1.03396
7.84981	-8.13225	1.03396
7.85968	-9.10159	0.986561
7.86966	1.67613	0.961922
7.87961	4.3359	0.959095
7.88966	-1.61988	0.956307
7.89978	6.24349	0.955994
7.90964	-8.50373	0.974974
7.91967	9.90121	0.977258
7.92962	2.71533	0.995307
7.93964	-2.26669	0.997636
7.94978	8.99202	0.997636
7.95965	-4.1253	1.01137
7.96965	2.64	1.02764
7.97961	0.341513	1.02953
7.98965	5.18276	1.02953
7.99977	-10.242	1.0508
8.00965	4.97409	1.06744
8.01962	-0.063504	1.0694
8.02962	-4.47761	1.07922
8.0396	14.4619	1.08048
8.04976	4.81639	1.1051
8.05962	3.07887	1.10706
8.06966	-4.47232	1.11621
8.07965	4.01013	1.11725
8.08963	-6.10161	1.10464
8.09983	-13.8562	1.10307
8.10963	9.18479	1.08497
8.11963	-8.2003	1.08269
8.12968	-5.44081	1.08269
8.13964	-1.70856	1.07472
8.14982	-1.85151	1.06091
8.15966	-3.86129	1.0601
8.16963	-6.76745	1.0601
8.17964	7.37901	1.0477
8.18963	-1.30624	1.04612
8.19975	3.79203	1.04592
8.20962	-2.70037	1.07148
8.21977	0.526376	1.07472
8.22962	5.43778	1.06491
8.23971	-9.12749	1.06364
8.24982	9.1706	1.04646
8.25962	-8.1933	1.04548
8.26965	3.21931	1.05659
8.27967	4.3997	1.05788
8.28966	1.79803	1.07341
8.29978	5.36502	1.07516
8.30959	1.88026	1.07516
8.31962	5.62884	1.10927
8.32964	3.63275	1.14714
8.33967	11.9305	1.1518
8.34984	12.2538	1.20408
8.35966	-1.86654	1.20673
8.3696	-4.65789	1.23944
8.37957	-0.965366	1.24394
8.38963	1.67435	1.25499
8.39982	-6.35359	1.25635
8.40962	6.8045	1.26617
8.41962	9.3457	1.26742
8.42963	-9.66996	1.27728
8.43964	2.98641	1.2785
8.44978	-2.95562	1.2785
8.45963	4.21618	1.27584
8.46962	-1.24385	1.27034
8.47963	-0.776542	1.26964
8.48959	1.87173	1.27895
8.49985	-13.5843	1.28027
8.50959	16.1003	1.29348
8.51963	-4.17243	1.29533
8.52964	-9.15001	1.30126
8.53964	4.74103	1.30198
8.54978	-4.18019	1.30115
8.55961	-8.05897	1.30109
8.56964	-7.8005	1.27737
8.57967	4.56632	1.27451
8.58964	-3.50321	1.27767
8.59976	3.7047	1.27805
8.60964	7.00345	1.30291
8.61962	-6.96786	1.30596
8.62961	-5.78639	1.2962
8.63961	-6.26295	1.29489
8.64981	-2.48523	1.28613
8.65964	1.51791	1.28559
8.66964	8.78199	1.28559
8.67959	-3.66183	1.29179
8.68971	3.83014	1.30188
8.69981	-0.103134	1.30286
8.70962	4.19286	1.3119
8.71961	6.84584	1.31305
8.72963	-0.512617	1.35397
8.73963	9.09103	1.35912
8.74982	-16.3267	1.35159
8.7596	5.83568	1.35115
8.76964	-1.47743	1.31916
8.77964	-13.8488	1.31527
8.78964	10.3461	1.28247
8.79983	-8.42434	1.2785
8.80964	6.45499	1.2785
8.81963	-12.4284	1.26831
8.82963	2.54016	1.24388
8.8396	-3.59726	1.24084
8.84977	-12.6846	1.24084
8.8596	9.61543	1.22578
8.86959	-23.1512	1.20561
8.87963	17.538	1.20275
8.88959	-2.75429	1.20896
8.89976	11.5395	1.20983
8.90961	14.7774	1.25951
8.91961	-3.24532	1.26609
8.92963	17.5147	1.31263
8.93962	-14.0597	1.31837
8.94979	18.7087	1.34158
8.95962	0.838575	1.34318
8.96961	18.1759	1.37568
8.97962	14.6275	1.37995
8.98962	0.417818	1.42634
8.99977	9.10894	1.43222
9.00958	-10.4004	1.43764
9.01959	20.3657	1.43842
9.02957	-13.0056	1.43842
9.03958	4.84716	1.4557
